259245.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259246.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259247.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259248.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259249.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259250.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259251.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259252.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259253.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259254.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259255.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259256.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259257.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259258.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259259.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259260.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259261.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259262.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259263.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259264.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259265.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259266.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259267.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259268.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259269.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259270.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259271.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259272.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259273.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259274.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259275.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259276.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259277.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259278.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259279.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259280.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259281.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259282.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259283.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259284.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259285.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259286.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259287.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259288.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259289.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259290.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259291.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259292.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259293.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259294.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259295.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259296.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259297.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259298.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259299.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259300.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259301.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259302.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259303.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259304.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259305.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259306.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259307.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259308.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259309.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259310.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259311.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259312.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259313.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259314.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259315.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259316.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259317.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259318.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259319.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259320.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259321.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259322.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259323.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259324.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259325.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259326.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259327.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259328.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259329.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259330.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259331.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259332.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259333.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259334.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259335.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259336.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259337.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259338.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259339.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259340.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259341.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259342.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259343.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259344.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259345.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259346.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259347.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259348.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259349.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259350.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259351.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259352.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259353.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259354.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259355.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259356.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259357.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259358.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259359.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259360.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259361.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259362.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259363.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259364.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259365.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259366.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259367.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259368.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259369.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259370.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259371.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259372.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259373.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259374.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259375.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259376.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259377.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259378.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259379.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259380.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259381.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259382.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259383.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259384.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259385.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259386.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259387.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259388.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259389.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259390.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259391.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259392.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259393.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259394.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259395.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259396.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259397.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259398.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259399.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259400.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259401.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259402.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259403.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259404.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259405.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259406.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259407.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259408.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259409.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259410.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259411.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259412.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259413.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259414.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259415.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259416.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259417.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259418.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259419.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259420.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259421.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259422.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259423.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259424.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259425.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259426.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259427.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259428.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259429.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259430.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259431.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259432.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259433.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259434.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259435.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259436.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259437.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259438.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259439.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259440.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259441.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259442.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259443.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259444.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259445.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259446.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259447.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259448.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259449.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259450.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259451.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259452.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259453.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259454.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259455.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259456.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259457.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259458.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259459.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259460.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259461.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259462.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259463.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259464.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259465.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259466.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259467.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259468.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259469.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259470.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259471.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259472.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259473.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259474.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259475.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259476.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259477.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259478.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259479.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259480.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259481.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259482.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259483.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259484.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259485.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259486.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259487.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259488.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259489.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259490.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259491.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259492.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259493.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259494.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259495.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259496.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259497.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259498.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259499.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259500.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259501.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259502.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259503.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259504.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259505.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259506.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259507.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259508.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259509.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259510.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259511.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259512.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259513.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259514.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259515.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259516.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259517.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259518.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259519.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259520.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259521.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259522.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259523.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259524.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259525.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259526.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259527.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259528.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259529.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259530.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259531.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259532.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259533.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259534.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259535.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259536.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259537.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259538.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259539.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259540.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259541.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259542.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259543.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259544.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259545.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259546.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259547.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259548.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259549.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259550.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259551.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259552.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259553.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259554.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259555.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259556.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259557.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259558.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259559.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259560.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259561.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259562.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259563.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259564.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259565.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
259566.000,2268,1,1,1,0,0,0,0,0,360448,1914.000000,0,1,No error
