259217.000,2268,,,,,,,
259218.000,2268,,,,,,,
259219.000,2268,,,,,,,
259220.000,2268,,,,,,,
259221.000,2268,,,,,,,
259222.000,2268,,,,,,,
259223.000,2268,,,,,,,
259224.000,2268,,,,,,,
259225.000,2268,,,,,,,
259226.000,2268,,,,,,,
259227.000,2268,,,,,,,
259228.000,2268,5,5.290000,2.800000,1.900000,4.940000,11.594,29.003
259229.000,2268,5,5.290000,2.800000,1.900000,4.930000,11.908,29.502
259230.000,2268,5,5.280000,2.790000,1.900000,4.930000,12.704,29.776
259231.000,2268,5,5.280000,2.790000,1.900000,4.930000,11.744,29.215
259232.000,2268,5,5.280000,2.790000,1.900000,4.930000,12.025,29.488
259233.000,2268,5,5.280000,2.790000,1.900000,4.920000,12.018,30.585
259234.000,2268,7,2.500000,1.480000,1.210000,2.180000,6.019,12.039
259235.000,2268,7,2.500000,1.480000,1.210000,2.180000,6.207,12.078
259236.000,2268,8,2.320000,1.310000,1.120000,2.030000,6.187,11.317
259237.000,2268,12,1.930000,1.190000,0.920000,1.700000,4.751,9.629
259238.000,2268,12,1.930000,1.190000,0.920000,1.700000,4.773,9.755
259239.000,2268,12,1.930000,1.190000,0.920000,1.700000,4.574,9.326
259240.000,2268,12,1.930000,1.190000,0.920000,1.700000,4.573,9.356
259241.000,2268,12,1.930000,1.190000,0.920000,1.700000,4.678,9.389
259242.000,2268,12,1.930000,1.190000,0.920000,1.700000,4.510,9.146
259243.000,2268,12,1.930000,1.190000,0.920000,1.700000,4.587,9.520
259244.000,2268,12,1.930000,1.190000,0.920000,1.690000,4.477,9.233
259245.000,2268,12,1.930000,1.190000,0.920000,1.690000,4.701,9.647
259246.000,2268,12,1.930000,1.190000,0.920000,1.690000,4.821,9.971
259247.000,2268,12,1.930000,1.190000,0.920000,1.690000,4.732,9.522
259248.000,2268,12,1.930000,1.190000,0.920000,1.690000,4.618,9.461
259249.000,2268,12,1.930000,1.190000,0.920000,1.690000,4.547,9.418
259250.000,2268,12,1.930000,1.190000,0.920000,1.690000,4.583,9.360
259251.000,2268,12,1.930000,1.190000,0.920000,1.690000,4.705,9.641
259252.000,2268,12,1.930000,1.190000,0.920000,1.690000,4.574,9.435
259253.000,2268,12,1.930000,1.190000,0.920000,1.690000,4.647,9.190
259254.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.453,9.754
259255.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.500,9.952
259256.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.337,9.358
259257.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.487,9.742
259258.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.354,9.366
259259.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.478,9.578
259260.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.476,9.566
259261.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.301,9.316
259262.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.434,9.412
259263.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.288,9.314
259264.000,2268,14,1.900000,1.180000,0.890000,1.670000,4.330,9.532
259265.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.286,9.207
259266.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.349,9.290
259267.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.542,9.837
259268.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.437,9.548
259269.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.465,9.634
259270.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.296,9.258
259271.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.256,9.384
259272.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.411,9.772
259273.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.530,9.700
259274.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.411,9.472
259275.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.334,9.213
259276.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.470,9.432
259277.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.344,9.576
259278.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.307,9.167
259279.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.269,9.470
259280.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.278,9.216
259281.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.342,9.207
259282.000,2268,14,1.890000,1.180000,0.890000,1.670000,4.329,9.391
259283.000,2268,14,1.890000,1.180000,0.890000,1.660000,4.389,9.439
259284.000,2268,14,1.890000,1.180000,0.890000,1.660000,4.511,9.635
259285.000,2268,14,1.890000,1.180000,0.890000,1.660000,4.282,9.240
259286.000,2268,14,1.890000,1.180000,0.890000,1.660000,4.356,9.468
259287.000,2268,14,1.890000,1.180000,0.890000,1.660000,4.312,9.498
259288.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.607,9.519
259289.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.382,9.319
259290.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.314,9.229
259291.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.515,9.754
259292.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.147,9.036
259293.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.319,9.444
259294.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.218,9.181
259295.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.264,9.117
259296.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.313,9.427
259297.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.274,9.297
259298.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.295,8.896
259299.000,2268,14,1.890000,1.170000,0.890000,1.660000,4.363,9.315
259300.000,2268,14,1.880000,1.170000,0.890000,1.660000,4.504,9.791
259301.000,2268,14,1.880000,1.170000,0.890000,1.660000,4.370,9.385
259302.000,2268,14,1.880000,1.170000,0.890000,1.660000,4.382,9.656
259303.000,2268,14,1.880000,1.170000,0.890000,1.660000,4.433,9.284
259304.000,2268,14,1.880000,1.170000,0.900000,1.660000,4.261,9.075
259305.000,2268,14,1.880000,1.170000,0.900000,1.660000,4.408,9.500
259306.000,2268,14,1.880000,1.170000,0.900000,1.660000,4.450,9.460
259307.000,2268,14,1.880000,1.170000,0.900000,1.660000,4.359,9.356
259308.000,2268,14,1.880000,1.170000,0.900000,1.660000,4.586,9.632
259309.000,2268,14,1.880000,1.170000,0.900000,1.660000,4.365,9.378
259310.000,2268,14,1.880000,1.170000,0.900000,1.660000,4.430,9.316
259311.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.415,9.403
259312.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.464,9.596
259313.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.530,9.583
259314.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.436,9.228
259315.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.540,9.446
259316.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.612,9.654
259317.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.541,9.819
259318.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.230,8.912
259319.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.298,9.361
259320.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.346,9.317
259321.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.320,9.150
259322.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.412,9.370
259323.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.467,9.469
259324.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.433,9.425
259325.000,2268,14,1.880000,1.170000,0.900000,1.650000,4.364,9.318
