259227.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259236.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259257.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259260.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259266.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259287.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259296.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259310.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259317.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259326.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259347.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259356.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259360.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259377.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259386.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259407.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259410.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259416.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259437.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259446.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259460.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259467.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259476.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259497.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259506.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259510.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259527.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259536.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259557.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259560.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259566.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259587.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259596.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259610.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259617.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259626.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259647.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259656.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259660.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259677.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259686.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259707.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259710.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259716.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259737.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259746.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259760.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259767.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259776.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259797.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259806.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259810.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259827.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259836.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259857.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259860.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259866.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259887.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259896.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259910.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259917.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259926.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259947.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259956.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259960.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259977.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
259986.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260007.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260010.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260016.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260037.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260046.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260060.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260067.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260076.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260097.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260106.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260110.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260127.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260136.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260157.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260160.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260166.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260187.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260196.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260210.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260217.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260226.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260247.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260256.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260260.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260277.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260286.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260307.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260310.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260316.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260337.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260346.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260360.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260367.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260376.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260397.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260406.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260410.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260427.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260436.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260457.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260460.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260466.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260487.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260496.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260510.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260517.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260526.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260547.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260556.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260560.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260577.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260586.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260607.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260610.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260616.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260637.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260646.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260660.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260667.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260676.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260697.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260706.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260710.000,2268,E19,F/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260727.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
260736.000,2268,E19,I/NAV,0.000000,0.000000,0.000000,0,0,0,0,0
