259300.000,2268,E32,16,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E32,0,0,0,0,1,0,0,0,0,0,0
259350.000,2268,E32,16,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E33,0,0,0,0,1,0,0,0,0,0,0
259350.000,2268,E33,16,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E34,0,0,0,0,1,0,0,0,0,0,0
259300.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,0.7961,0.0000,0.0000,0,E20,0,0,0,0,1,0,0,0,0,0,0
259350.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.9539,0.0000,0.0000,0,E21,0,0,0,0,1,0,0,0,0,0,0
259300.000,2268,E02,16,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,0.8795,0.0000,0.0000,0,E05,0,0,0,0,1,0,0,0,0,0,0
259350.000,2268,E02,16,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,-0.8705,0.0000,0.0000,0,E06,0,0,0,0,1,0,0,0,0,0,0
259350.000,2268,E03,16,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,-0.6205,0.0000,0.0000,0,E07,0,0,0,0,1,0,0,0,0,0,0
259300.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,0.4628,0.0000,0.0000,0,E11,0,0,0,0,1,0,0,0,0,0,0
259350.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,0.7128,0.0000,0.0000,0,E12,0,0,0,0,1,0,0,0,0,0,0
259330.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,-0.3705,0.0000,0.0000,0,E08,1,0,1,0,0,0,0,0,0,0,0
259331.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,-0.9955,0.0000,0.0000,0,E26,1,0,1,0,0,0,0,0,0,0,0
259358.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,-0.0372,0.0000,0.0000,0,E09,1,0,1,0,0,0,0,0,0,0,0
259359.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,0.5878,0.0000,0.0000,0,E27,1,0,1,0,0,0,0,0,0,0,0
259388.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,0.2128,0.0000,0.0000,0,E10,1,0,1,0,0,0,0,0,0,0,0
259389.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,-0.4122,0.0000,0.0000,0,E28,1,0,1,0,0,0,0,0,0,0,0
259350.000,2268,E33,16,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E35,0,0,0,0,1,0,0,0,0,0,0
259400.000,2268,E33,16,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E36,0,0,0,0,1,0,0,0,0,0,0
259400.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.7039,0.0000,0.0000,0,E22,0,0,0,0,1,0,0,0,0,0,0
259350.000,2268,E03,16,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,-0.3705,0.0000,0.0000,0,E08,0,0,0,0,1,0,0,0,0,0,0
259400.000,2268,E03,16,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,-0.0372,0.0000,0.0000,0,E09,0,0,0,0,1,0,0,0,0,0,0
259400.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,0.9628,0.0000,0.0000,0,E13,0,0,0,0,1,0,0,0,0,0,0
259390.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,0.4628,0.0000,0.0000,0,E11,1,0,1,0,0,0,0,0,0,0,0
259391.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,0.4211,0.0000,0.0000,0,E29,1,0,1,0,0,0,0,0,0,0,0
259418.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,0.7128,0.0000,0.0000,0,E12,1,0,1,0,0,0,0,0,0,0,0
259419.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.5789,0.0000,0.0000,0,E30,1,0,1,0,0,0,0,0,0,0,0
259448.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,0.9628,0.0000,0.0000,0,E13,1,0,1,0,0,0,0,0,0,0,0
259400.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.4539,0.0000,0.0000,0,E23,0,0,0,0,1,0,0,0,0,0,0
259450.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.2039,0.0000,0.0000,0,E24,0,0,0,0,1,0,0,0,0,0,0
259400.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,-0.7872,0.0000,0.0000,0,E14,0,0,0,0,1,0,0,0,0,0,0
259450.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,-0.5372,0.0000,0.0000,0,E15,0,0,0,0,1,0,0,0,0,0,0
259449.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E31,1,0,1,0,0,0,0,0,0,0,0
259450.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,-0.7872,0.0000,0.0000,0,E14,1,0,1,0,0,0,0,0,0,0,0
259451.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E32,1,0,1,0,0,0,0,0,0,0,0
259478.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,-0.5372,0.0000,0.0000,0,E15,1,0,1,0,0,0,0,0,0,0,0
259479.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E33,1,0,1,0,0,0,0,0,0,0,0
259500.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,0.0045,0.0000,0.0000,0,E25,0,0,0,0,1,0,0,0,0,0,0
259500.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,-0.2872,0.0000,0.0000,0,E16,0,0,0,0,1,0,0,0,0,0,0
259508.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,-0.2872,0.0000,0.0000,0,E16,1,0,1,0,0,0,0,0,0,0,0
259509.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E34,1,0,1,0,0,0,0,0,0,0,0
259510.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,0.0461,0.0000,0.0000,0,E17,1,0,1,0,0,0,0,0,0,0,0
259511.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E35,1,0,1,0,0,0,0,0,0,0,0
259538.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,0.2961,0.0000,0.0000,0,E18,1,0,1,0,0,0,0,0,0,0,0
259539.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0,E36,1,0,1,0,0,0,0,0,0,0,0
259500.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,-0.9955,0.0000,0.0000,0,E26,0,0,0,0,1,0,0,0,0,0,0
259550.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,0.5878,0.0000,0.0000,0,E27,0,0,0,0,1,0,0,0,0,0,0
259500.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,0.0461,0.0000,0.0000,0,E17,0,0,0,0,1,0,0,0,0,0,0
259550.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,0.2961,0.0000,0.0000,0,E18,0,0,0,0,1,0,0,0,0,0,0
259568.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,0.5461,0.0000,0.0000,0,E19,1,0,1,0,0,0,0,0,0,0,0
259569.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,-0.1205,0.0000,0.0000,0,E01,1,0,1,0,0,0,0,0,0,0,0
259570.000,2268,E31,2,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,0.7961,0.0000,0.0000,0,E20,1,0,1,0,0,0,0,0,0,0,0
259571.000,2268,E33,2,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,0.1295,0.0000,0.0000,0,E02,1,0,1,0,0,0,0,0,0,0,0
259600.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,0.8055,0.0000,-0.4122,0.0000,0.0000,0,E28,0,0,0,0,1,0,0,0,0,0,0
259600.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,-0.1205,0.0000,0.0000,0,E01,0,0,0,0,1,0,0,0,0,0,0
259600.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,0.4211,0.0000,0.0000,0,E29,0,0,0,0,1,0,0,0,0,0,0
259650.000,2268,E36,16,0.0000,259200,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.5789,0.0000,0.0000,0,E30,0,0,0,0,1,0,0,0,0,0,0
259600.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,0.1295,0.0000,0.0000,0,E02,0,0,0,0,1,0,0,0,0,0,0
259650.000,2268,E18,16,0.0000,259200,0.0000,0.0000,0.0000,0.1389,0.0000,0.3795,0.0000,0.0000,0,E03,0,0,0,0,1,0,0,0,0,0,0
259808.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E31,1,0,1,0,0,0,0,0,0,0,1
259809.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,0.9865,0.0000,0.0000,0,E13,1,0,1,0,0,0,0,0,0,0,1
259810.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E32,1,0,1,0,0,0,0,0,0,0,1
259811.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,-0.7635,0.0000,0.0000,0,E14,1,0,1,0,0,0,0,0,0,0,1
259838.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E33,1,0,1,0,0,0,0,0,0,0,1
259839.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,-0.5135,0.0000,0.0000,0,E15,1,0,1,0,0,0,0,0,0,0,1
259850.000,2268,E19,16,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,0.2365,0.0000,0.0000,0,E10,0,0,0,0,1,0,0,0,0,0,1
259850.000,2268,E29,16,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,0.0281,0.0000,0.0000,0,E25,0,0,0,0,1,0,0,0,0,0,1
259850.000,2268,E33,16,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,0.9865,0.0000,0.0000,0,E13,0,0,0,0,1,0,0,0,0,0,1
259850.000,2268,E35,16,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,-0.2635,0.0000,0.0000,0,E16,0,0,0,0,1,0,0,0,0,0,1
259850.000,2268,E25,16,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,0.5698,0.0000,0.0000,0,E19,0,0,0,0,1,0,0,0,0,0,1
259850.000,2268,E03,16,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.6802,0.0000,0.0000,0,E22,0,0,0,0,1,0,0,0,0,0,1
259868.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E34,1,0,1,0,0,0,0,0,0,0,1
259869.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,-0.2635,0.0000,0.0000,0,E16,1,0,1,0,0,0,0,0,0,0,1
259870.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E35,1,0,1,0,0,0,0,0,0,0,1
259871.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,0.0698,0.0000,0.0000,0,E17,1,0,1,0,0,0,0,0,0,0,1
259898.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E36,1,0,1,0,0,0,0,0,0,0,1
259850.000,2268,E19,16,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,0.4865,0.0000,0.0000,0,E11,0,0,0,0,1,0,0,0,0,0,1
259900.000,2268,E19,16,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,0.7365,0.0000,0.0000,0,E12,0,0,0,0,1,0,0,0,0,0,1
259850.000,2268,E29,16,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,-0.9719,0.0000,0.0000,0,E26,0,0,0,0,1,0,0,0,0,0,1
259900.000,2268,E29,16,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,0.6115,0.0000,0.0000,0,E27,0,0,0,0,1,0,0,0,0,0,1
259850.000,2268,E33,16,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,-0.7635,0.0000,0.0000,0,E14,0,0,0,0,1,0,0,0,0,0,1
259900.000,2268,E33,16,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,-0.5135,0.0000,0.0000,0,E15,0,0,0,0,1,0,0,0,0,0,1
259850.000,2268,E35,16,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,0.0698,0.0000,0.0000,0,E17,0,0,0,0,1,0,0,0,0,0,1
259900.000,2268,E35,16,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,0.3198,0.0000,0.0000,0,E18,0,0,0,0,1,0,0,0,0,0,1
259900.000,2268,E36,16,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,-0.0969,0.0000,0.0000,0,E01,0,0,0,0,1,0,0,0,0,0,1
259850.000,2268,E25,16,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,0.8198,0.0000,0.0000,0,E20,0,0,0,0,1,0,0,0,0,0,1
259900.000,2268,E25,16,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.9302,0.0000,0.0000,0,E21,0,0,0,0,1,0,0,0,0,0,1
259900.000,2268,E18,16,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,-0.3885,0.0000,0.0000,0,E28,0,0,0,0,1,0,0,0,0,0,1
259850.000,2268,E03,16,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.4302,0.0000,0.0000,0,E23,0,0,0,0,1,0,0,0,0,0,1
259900.000,2268,E03,16,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.1802,0.0000,0.0000,0,E24,0,0,0,0,1,0,0,0,0,0,1
259899.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,0.3198,0.0000,0.0000,0,E18,1,0,1,0,0,0,0,0,0,0,1
259928.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,-0.0969,0.0000,0.0000,0,E01,1,0,1,0,0,0,0,0,0,0,1
259929.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,0.5698,0.0000,0.0000,0,E19,1,0,1,0,0,0,0,0,0,0,1
259900.000,2268,E36,16,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,0.1531,0.0000,0.0000,0,E02,0,0,0,0,1,0,0,0,0,0,1
259950.000,2268,E36,16,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,0.4031,0.0000,0.0000,0,E03,0,0,0,0,1,0,0,0,0,0,1
259900.000,2268,E18,16,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,0.4448,0.0000,0.0000,0,E29,0,0,0,0,1,0,0,0,0,0,1
259950.000,2268,E18,16,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.5552,0.0000,0.0000,0,E30,0,0,0,0,1,0,0,0,0,0,1
259930.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,0.1531,0.0000,0.0000,0,E02,1,0,1,0,0,0,0,0,0,0,1
259931.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,0.8198,0.0000,0.0000,0,E20,1,0,1,0,0,0,0,0,0,0,1
259958.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,0.4031,0.0000,0.0000,0,E03,1,0,1,0,0,0,0,0,0,0,1
259959.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.9302,0.0000,0.0000,0,E21,1,0,1,0,0,0,0,0,0,0,1
259988.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,0.6531,0.0000,0.0000,0,E04,1,0,1,0,0,0,0,0,0,0,1
259989.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.6802,0.0000,0.0000,0,E22,1,0,1,0,0,0,0,0,0,0,1
260000.000,2268,E36,16,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,0.6531,0.0000,0.0000,0,E04,0,0,0,0,1,0,0,0,0,0,1
260000.000,2268,E18,16,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E31,0,0,0,0,1,0,0,0,0,0,1
259990.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,0.9031,0.0000,0.0000,0,E05,1,0,1,0,0,0,0,0,0,0,1
259991.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.4302,0.0000,0.0000,0,E23,1,0,1,0,0,0,0,0,0,0,1
260018.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,-0.8469,0.0000,0.0000,0,E06,1,0,1,0,0,0,0,0,0,0,1
260019.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.1802,0.0000,0.0000,0,E24,1,0,1,0,0,0,0,0,0,0,1
260048.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,-0.5969,0.0000,0.0000,0,E07,1,0,1,0,0,0,0,0,0,0,1
260000.000,2268,E36,16,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,0.9031,0.0000,0.0000,0,E05,0,0,0,0,1,0,0,0,0,0,1
260050.000,2268,E36,16,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,-0.8469,0.0000,0.0000,0,E06,0,0,0,0,1,0,0,0,0,0,1
260000.000,2268,E18,16,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E32,0,0,0,0,1,0,0,0,0,0,1
260050.000,2268,E18,16,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E33,0,0,0,0,1,0,0,0,0,0,1
260049.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,0.0281,0.0000,0.0000,0,E25,1,0,1,0,0,0,0,0,0,0,1
260050.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,-0.3469,0.0000,0.0000,0,E08,1,0,1,0,0,0,0,0,0,0,1
260051.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,-0.9719,0.0000,0.0000,0,E26,1,0,1,0,0,0,0,0,0,0,1
260078.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,-0.0135,0.0000,0.0000,0,E09,1,0,1,0,0,0,0,0,0,0,1
260079.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,0.6115,0.0000,0.0000,0,E27,1,0,1,0,0,0,0,0,0,0,1
260100.000,2268,E36,16,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,-0.5969,0.0000,0.0000,0,E07,0,0,0,0,1,0,0,0,0,0,1
260100.000,2268,E18,16,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E34,0,0,0,0,1,0,0,0,0,0,1
260108.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,0.2365,0.0000,0.0000,0,E10,1,0,1,0,0,0,0,0,0,0,1
260109.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,-0.3885,0.0000,0.0000,0,E28,1,0,1,0,0,0,0,0,0,0,1
260110.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,0.4865,0.0000,0.0000,0,E11,1,0,1,0,0,0,0,0,0,0,1
260111.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,0.4448,0.0000,0.0000,0,E29,1,0,1,0,0,0,0,0,0,0,1
260138.000,2268,E31,2,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,0.7365,0.0000,0.0000,0,E12,1,0,1,0,0,0,0,0,0,0,1
260139.000,2268,E33,2,0.0000,259800,0.0000,0.0000,0.0000,-0.5278,0.0000,-0.5552,0.0000,0.0000,0,E30,1,0,1,0,0,0,0,0,0,0,1
260100.000,2268,E36,16,0.0000,259800,0.0000,0.0000,0.0000,0.1389,0.0000,-0.3469,0.0000,0.0000,0,E08,0,0,0,0,1,0,0,0,0,0,1
260150.000,2268,E36,16,0.0000,259800,0.0000,0.0000,0.0000,0.8055,0.0000,-0.0135,0.0000,0.0000,0,E09,0,0,0,0,1,0,0,0,0,0,1
260100.000,2268,E18,16,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E35,0,0,0,0,1,0,0,0,0,0,1
260150.000,2268,E18,16,0.0000,259800,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,0.0000,0.0000,0,E36,0,0,0,0,1,0,0,0,0,0,1
260408.000,2268,E31,2,0.0000,260400,0.0000,0.0000,0.0000,0.1389,0.0000,0.0518,0.0000,0.0000,0,E25,1,0,1,0,0,0,0,0,0,0,2
260409.000,2268,E33,2,0.0000,260400,0.0000,0.0000,0.0000,0.1389,0.0000,-0.5732,0.0000,0.0000,0,E07,1,0,1,0,0,0,0,0,0,0,2
260410.000,2268,E31,2,0.0000,260400,0.0000,0.0000,0.0000,0.1389,0.0000,-0.9482,0.0000,0.0000,0,E26,1,0,1,0,0,0,0,0,0,0,2
260411.000,2268,E33,2,0.0000,260400,0.0000,0.0000,0.0000,0.1389,0.0000,-0.3232,0.0000,0.0000,0,E08,1,0,1,0,0,0,0,0,0,0,2
260438.000,2268,E31,2,0.0000,260400,0.0000,0.0000,0.0000,0.8055,0.0000,0.6351,0.0000,0.0000,0,E27,1,0,1,0,0,0,0,0,0,0,2
260439.000,2268,E33,2,0.0000,260400,0.0000,0.0000,0.0000,0.8055,0.0000,0.0101,0.0000,0.0000,0,E09,1,0,1,0,0,0,0,0,0,0,2
260450.000,2268,E19,16,0.0000,260400,0.0000,0.0000,0.0000,0.8055,0.0000,-0.3649,0.0000,0.0000,0,E28,0,0,0,0,1,0,0,0,0,0,2
260450.000,2268,E29,16,0.0000,260400,0.0000,0.0000,0.0000,0.1389,0.0000,-0.5732,0.0000,0.0000,0,E07,0,0,0,0,1,0,0,0,0,0,2
260450.000,2268,E33,16,0.0000,260400,0.0000,0.0000,0.0000,0.0000,0.0000,0.1585,0.0000,0.0000,0,E31,0,0,0,0,1,0,0,0,0,0,2
260450.000,2268,E35,16,0.0000,260400,0.0000,0.0000,0.0000,0.0000,0.0000,0.1585,0.0000,0.0000,0,E34,0,0,0,0,1,0,0,0,0,0,2
260450.000,2268,E25,16,0.0000,260400,0.0000,0.0000,0.0000,0.1389,0.0000,-0.0732,0.0000,0.0000,0,E01,0,0,0,0,1,0,0,0,0,0,2
260450.000,2268,E03,16,0.0000,260400,0.0000,0.0000,0.0000,0.1389,0.0000,0.6768,0.0000,0.0000,0,E04,0,0,0,0,1,0,0,0,0,0,2
260468.000,2268,E31,2,0.0000,260400,0.0000,0.0000,0.0000,0.8055,0.0000,-0.3649,0.0000,0.0000,0,E28,1,0,1,0,0,0,0,0,0,0,2
