259354.000,2268,0,GPS time,-0.000000013626
259355.000,2268,0,GPS time,-0.000000013156
259356.000,2268,0,GPS time,-0.000000012933
259357.000,2268,0,GPS time,-0.000000012653
259358.000,2268,0,GPS time,-0.000000012270
259359.000,2268,0,GPS time,-0.000000012193
259360.000,2268,0,GPS time,-0.000000011941
259361.000,2268,0,GPS time,-0.000000011558
259362.000,2268,0,GPS time,-0.000000012063
259363.000,2268,0,GPS time,-0.000000011186
259364.000,2268,0,GPS time,-0.000000011327
263295.000,2268,0,GPS time,-0.000000010165
263296.000,2268,0,GPS time,-0.000000006878
263297.000,2268,0,GPS time,-0.000000010578
263298.000,2268,0,GPS time,0.000000015797
263299.000,2268,0,GPS time,0.000000005582
263300.000,2268,0,GPS time,-0.000000009755
263301.000,2268,0,GPS time,-0.000000009018
263302.000,2268,0,GPS time,-0.000000014550
263303.000,2268,0,GPS time,-0.000000003541
263304.000,2268,0,GPS time,0.000000003744
263305.000,2268,0,GPS time,0.000000006837
263306.000,2268,0,GPS time,0.000000008531
263307.000,2268,0,GPS time,0.000000005104
263308.000,2268,0,GPS time,-0.000000000651
263309.000,2268,0,GPS time,-0.000000002072
263310.000,2268,0,GPS time,0.000000012793
263311.000,2268,0,GPS time,-0.000000001809
263312.000,2268,0,GPS time,0.000000012730
263313.000,2268,0,GPS time,-0.000000009785
263314.000,2268,0,GPS time,-0.000000000835
263315.000,2268,0,GPS time,0.000000005789
263316.000,2268,0,GPS time,0.000000009153
263317.000,2268,0,GPS time,-0.000000015801
263318.000,2268,0,GPS time,0.000000005639
263319.000,2268,0,GPS time,-0.000000002173
263320.000,2268,0,GPS time,-0.000000011382
263321.000,2268,0,GPS time,0.000000009482
263322.000,2268,0,GPS time,-0.000000005782
263323.000,2268,0,GPS time,0.000000008101
263324.000,2268,0,GPS time,-0.000000012747
263325.000,2268,0,GPS time,-0.000000003525
263326.000,2268,0,GPS time,0.000000001253
263327.000,2268,0,GPS time,0.000000010709
263328.000,2268,0,GPS time,0.000000009922
263329.000,2268,0,GPS time,0.000000005641
263330.000,2268,0,GPS time,-0.000000002597
263331.000,2268,0,GPS time,-0.000000012465
263332.000,2268,0,GPS time,0.000000007741
263333.000,2268,0,GPS time,-0.000000008181
263334.000,2268,0,GPS time,0.000000004806
263335.000,2268,0,GPS time,0.000000015931
263336.000,2268,0,GPS time,-0.000000009305
