259235.000,2268,2,IP10,1,5000.000000,1688142,1688070,1,SBF,100
259235.000,2268,2,IP11,1,5000.000000,215395,215339,1,SBF,100
259236.000,2268,2,IP10,1,5000.000000,1709458,1709386,1,SBF,100
259236.000,2268,2,IP11,1,5000.000000,217203,217147,1,SBF,100
259237.000,2268,2,IP10,1,5000.000000,1726542,1726470,1,SBF,100
259237.000,2268,2,IP11,1,5000.000000,219027,218971,1,SBF,100
259238.000,2268,2,IP10,1,5000.000000,1747594,1747522,1,SBF,100
259238.000,2268,2,IP11,1,5000.000000,220815,220759,1,SBF,100
259239.000,2268,2,IP10,1,5000.000000,1768458,1768386,1,SBF,100
259239.000,2268,2,IP11,1,5000.000000,222603,222547,1,SBF,100
259240.000,2268,2,IP10,1,5000.000000,1789554,1789482,1,SBF,100
259240.000,2268,2,IP11,1,5000.000000,224471,224415,1,SBF,100
259241.000,2268,2,IP10,1,5000.000000,1807126,1807054,1,SBF,100
259241.000,2268,2,IP11,1,5000.000000,226279,226223,1,SBF,100
259242.000,2268,2,IP10,1,5000.000000,1828118,1828046,1,SBF,100
259242.000,2268,2,IP11,1,5000.000000,228107,228051,1,SBF,100
259243.000,2268,2,IP10,1,5000.000000,1849246,1849174,1,SBF,100
259243.000,2268,2,IP11,1,5000.000000,229955,229899,1,SBF,100
259244.000,2268,2,IP10,1,5000.000000,1870174,1870102,1,SBF,100
259244.000,2268,2,IP11,1,5000.000000,231763,231707,1,SBF,100
259245.000,2268,2,IP10,1,5000.000000,1887022,1886950,1,SBF,100
259245.000,2268,2,IP11,1,5000.000000,233571,233515,1,SBF,100
259246.000,2268,2,IP10,1,5000.000000,1907902,1907830,1,SBF,100
259246.000,2268,2,IP11,1,5000.000000,235379,235323,1,SBF,100
259247.000,2268,2,IP10,1,5000.000000,1928782,1928710,1,SBF,100
259247.000,2268,2,IP11,1,5000.000000,237187,237131,1,SBF,100
259248.000,2268,2,IP10,1,5000.000000,1949694,1949622,1,SBF,100
259248.000,2268,2,IP11,1,5000.000000,239035,238979,1,SBF,100
259249.000,2268,2,IP10,1,5000.000000,1966614,1966542,1,SBF,100
259249.000,2268,2,IP11,1,5000.000000,240863,240807,1,SBF,100
259250.000,2268,2,IP10,1,5000.000000,1987718,1987646,1,SBF,100
259250.000,2268,2,IP11,1,5000.000000,242671,242615,1,SBF,100
259251.000,2268,2,IP10,1,5000.000000,2009214,2009142,1,SBF,100
259251.000,2268,2,IP11,1,5000.000000,244479,244423,1,SBF,100
259252.000,2268,2,IP10,1,5000.000000,2030058,2029986,1,SBF,100
259252.000,2268,2,IP11,1,5000.000000,246247,246191,1,SBF,100
259253.000,2268,2,IP10,1,5000.000000,2046910,2046838,1,SBF,100
259253.000,2268,2,IP11,1,5000.000000,248035,247979,1,SBF,100
259254.000,2268,2,IP10,1,5000.000000,2067842,2067770,1,SBF,100
259254.000,2268,2,IP11,1,5000.000000,249883,249827,1,SBF,100
259255.000,2268,2,IP10,1,5000.000000,2088778,2088706,1,SBF,100
259255.000,2268,2,IP11,1,5000.000000,251691,251635,1,SBF,100
259256.000,2268,2,IP10,1,5000.000000,2109730,2109658,1,SBF,100
259256.000,2268,2,IP11,1,5000.000000,253519,253463,1,SBF,100
259257.000,2268,2,IP10,1,5000.000000,2126602,2126530,1,SBF,100
259257.000,2268,2,IP11,1,5000.000000,255307,255251,1,SBF,100
259258.000,2268,2,IP10,1,5000.000000,2147494,2147422,1,SBF,100
259258.000,2268,2,IP11,1,5000.000000,257095,257039,1,SBF,100
259259.000,2268,2,IP10,1,5000.000000,2168338,2168266,1,SBF,100
259259.000,2268,2,IP11,1,5000.000000,258863,258807,1,SBF,100
259260.000,2268,2,IP10,1,5000.000000,2189346,2189274,1,SBF,100
259260.000,2268,2,IP11,1,5000.000000,260631,260575,1,SBF,100
259261.000,2268,2,IP10,1,5000.000000,2207398,2207326,1,SBF,100
259261.000,2268,2,IP11,1,5000.000000,262479,262423,1,SBF,100
259262.000,2268,2,IP10,1,5000.000000,2228406,2228334,1,SBF,100
259262.000,2268,2,IP11,1,5000.000000,264347,264291,1,SBF,100
259263.000,2268,2,IP10,1,5000.000000,2252130,2249242,1,SBF,100
259263.000,2268,2,IP11,1,5000.000000,266175,266119,1,SBF,100
259264.000,2268,2,IP10,1,5000.000000,2273002,2270114,1,SBF,100
259264.000,2268,2,IP11,1,5000.000000,267983,267927,1,SBF,100
259265.000,2268,2,IP10,1,5000.000000,2289806,2286918,1,SBF,100
259265.000,2268,2,IP11,1,5000.000000,269751,269695,1,SBF,100
259266.000,2268,2,IP10,1,5000.000000,2310690,2307802,1,SBF,100
259266.000,2268,2,IP11,1,5000.000000,271579,271523,1,SBF,100
259267.000,2268,2,IP10,1,5000.000000,2331654,2328766,1,SBF,100
259267.000,2268,2,IP11,1,5000.000000,273387,273331,1,SBF,100
259268.000,2268,2,IP10,1,5000.000000,2352662,2349774,1,SBF,100
259268.000,2268,2,IP11,1,5000.000000,275235,275179,1,SBF,100
259269.000,2268,2,IP10,1,5000.000000,2369530,2366642,1,SBF,100
259269.000,2268,2,IP11,1,5000.000000,277063,277007,1,SBF,100
259270.000,2268,2,IP10,1,5000.000000,2390542,2387654,1,SBF,100
259270.000,2268,2,IP11,1,5000.000000,278851,278795,1,SBF,100
259271.000,2268,2,IP10,1,5000.000000,2413146,2410258,1,SBF,100
259271.000,2268,2,IP11,1,5000.000000,280639,280583,1,SBF,100
259272.000,2268,2,IP10,1,5000.000000,2434090,2431202,1,SBF,100
259272.000,2268,2,IP11,1,5000.000000,282447,282391,1,SBF,100
259273.000,2268,2,IP10,1,5000.000000,2451010,2448122,1,SBF,100
259273.000,2268,2,IP11,1,5000.000000,284255,284199,1,SBF,100
259274.000,2268,2,IP10,1,5000.000000,2471938,2469050,1,SBF,100
259274.000,2268,2,IP11,1,5000.000000,286063,286007,1,SBF,100
259275.000,2268,2,IP10,1,5000.000000,2492878,2489990,1,SBF,100
259275.000,2268,2,IP11,1,5000.000000,287931,287875,1,SBF,100
259276.000,2268,2,IP10,1,5000.000000,2513778,2510890,1,SBF,100
259276.000,2268,2,IP11,1,5000.000000,289759,289703,1,SBF,100
259277.000,2268,2,IP10,1,5000.000000,2530618,2527730,1,SBF,100
259277.000,2268,2,IP11,1,5000.000000,291567,291511,1,SBF,100
259278.000,2268,2,IP10,1,5000.000000,2551506,2548618,1,SBF,100
259278.000,2268,2,IP11,1,5000.000000,293395,293339,1,SBF,100
259279.000,2268,2,IP10,1,5000.000000,2572446,2569558,1,SBF,100
259279.000,2268,2,IP11,1,5000.000000,295203,295147,1,SBF,100
259280.000,2268,2,IP10,1,5000.000000,2593546,2590658,1,SBF,100
259280.000,2268,2,IP11,1,5000.000000,297011,296955,1,SBF,100
259281.000,2268,2,IP10,1,5000.000000,2611318,2608430,1,SBF,100
259281.000,2268,2,IP11,1,5000.000000,298819,298763,1,SBF,100
259282.000,2268,2,IP10,1,5000.000000,2632250,2629362,1,SBF,100
259282.000,2268,2,IP11,1,5000.000000,300687,300631,1,SBF,100
259283.000,2268,2,IP10,1,5000.000000,2653462,2650574,1,SBF,100
259283.000,2268,2,IP11,1,5000.000000,302555,302499,1,SBF,100
259284.000,2268,2,IP10,1,5000.000000,2674514,2671626,1,SBF,100
259284.000,2268,2,IP11,1,5000.000000,304407,304351,1,SBF,100
259285.000,2268,2,IP10,1,5000.000000,2691658,2688770,1,SBF,100
259285.000,2268,2,IP11,1,5000.000000,306239,306183,1,SBF,100
259286.000,2268,2,IP10,1,5000.000000,2712826,2709938,1,SBF,100
259286.000,2268,2,IP11,1,5000.000000,308123,308067,1,SBF,100
259287.000,2268,2,IP10,1,5000.000000,2733990,2731102,1,SBF,100
259287.000,2268,2,IP11,1,5000.000000,310007,309951,1,SBF,100
259288.000,2268,2,IP10,1,5000.000000,2755202,2752314,1,SBF,100
259288.000,2268,2,IP11,1,5000.000000,311951,311895,1,SBF,100
259289.000,2268,2,IP10,1,5000.000000,2772306,2769418,1,SBF,100
259289.000,2268,2,IP11,1,5000.000000,313855,313799,1,SBF,100
259290.000,2268,2,IP10,1,5000.000000,2793594,2790706,1,SBF,100
259290.000,2268,2,IP11,1,5000.000000,315759,315703,1,SBF,100
259291.000,2268,2,IP10,1,5000.000000,2815454,2812566,1,SBF,100
259291.000,2268,2,IP11,1,5000.000000,317643,317587,1,SBF,100
259292.000,2268,2,IP10,1,5000.000000,2836638,2833750,1,SBF,100
259292.000,2268,2,IP11,1,5000.000000,319547,319491,1,SBF,100
259293.000,2268,2,IP10,1,5000.000000,2853702,2850814,1,SBF,100
259293.000,2268,2,IP11,1,5000.000000,321431,321375,1,SBF,100
259294.000,2268,2,IP10,1,5000.000000,2877758,2874870,1,SBF,100
259294.000,2268,2,IP11,1,5000.000000,323295,323239,1,SBF,100
259295.000,2268,2,IP10,1,5000.000000,2898914,2896026,1,SBF,100
259295.000,2268,2,IP11,1,5000.000000,325239,325183,1,SBF,100
259296.000,2268,2,IP10,1,5000.000000,2920078,2917190,1,SBF,100
259296.000,2268,2,IP11,1,5000.000000,327183,327127,1,SBF,100
259297.000,2268,2,IP10,1,5000.000000,2937246,2934358,1,SBF,100
259297.000,2268,2,IP11,1,5000.000000,329063,329007,1,SBF,100
259298.000,2268,2,IP10,1,5000.000000,2958478,2955590,1,SBF,100
259298.000,2268,2,IP11,1,5000.000000,330967,330911,1,SBF,100
259299.000,2268,2,IP10,1,5000.000000,2979622,2976734,1,SBF,100
259299.000,2268,2,IP11,1,5000.000000,332831,332775,1,SBF,100
259300.000,2268,2,IP10,1,5000.000000,3000970,2998082,1,SBF,100
259300.000,2268,2,IP11,1,5000.000000,334715,334659,1,SBF,100
259301.000,2268,2,IP10,1,5000.000000,3019074,3016186,1,SBF,100
259301.000,2268,2,IP11,1,5000.000000,336599,336543,1,SBF,100
259302.000,2268,2,IP10,1,5000.000000,3040286,3037398,1,SBF,100
259302.000,2268,2,IP11,1,5000.000000,338483,338427,1,SBF,100
259303.000,2268,2,IP10,1,5000.000000,3061490,3058602,1,SBF,100
259303.000,2268,2,IP11,1,5000.000000,340407,340351,1,SBF,100
259304.000,2268,2,IP10,1,5000.000000,3082710,3079822,1,SBF,100
259304.000,2268,2,IP11,1,5000.000000,342331,342275,1,SBF,100
259305.000,2268,2,IP10,1,5000.000000,3099838,3096950,1,SBF,100
259305.000,2268,2,IP11,1,5000.000000,344255,344199,1,SBF,100
259306.000,2268,2,IP10,1,5000.000000,3120962,3118074,1,SBF,100
259306.000,2268,2,IP11,1,5000.000000,346159,346103,1,SBF,100
259307.000,2268,2,IP10,1,5000.000000,3142114,3139226,1,SBF,100
259307.000,2268,2,IP11,1,5000.000000,348083,348027,1,SBF,100
259308.000,2268,2,IP10,1,5000.000000,3163318,3160430,1,SBF,100
259308.000,2268,2,IP11,1,5000.000000,350067,350011,1,SBF,100
259309.000,2268,2,IP10,1,5000.000000,3180450,3177562,1,SBF,100
259309.000,2268,2,IP11,1,5000.000000,351951,351895,1,SBF,100
259310.000,2268,2,IP10,1,5000.000000,3201838,3198950,1,SBF,100
259310.000,2268,2,IP11,1,5000.000000,353875,353819,1,SBF,100
259311.000,2268,2,IP10,1,5000.000000,3223682,3220794,1,SBF,100
259311.000,2268,2,IP11,1,5000.000000,355779,355723,1,SBF,100
259312.000,2268,2,IP10,1,5000.000000,3245222,3242334,1,SBF,100
259312.000,2268,2,IP11,1,5000.000000,357803,357747,1,SBF,100
259313.000,2268,2,IP10,1,5000.000000,3262766,3259878,1,SBF,100
259313.000,2268,2,IP11,1,5000.000000,359839,359783,1,SBF,100
259314.000,2268,2,IP10,1,5000.000000,3284674,3281786,1,SBF,100
259314.000,2268,2,IP11,1,5000.000000,361935,361879,1,SBF,100
259315.000,2268,2,IP10,1,5000.000000,3306310,3303422,1,SBF,100
259315.000,2268,2,IP11,1,5000.000000,363971,363915,1,SBF,100
259316.000,2268,2,IP10,1,5000.000000,3327926,3325038,1,SBF,100
259316.000,2268,2,IP11,1,5000.000000,365987,365931,1,SBF,100
259317.000,2268,2,IP10,1,5000.000000,3345522,3342634,1,SBF,100
259317.000,2268,2,IP11,1,5000.000000,368023,367967,1,SBF,100
259318.000,2268,2,IP10,1,5000.000000,3367434,3364546,1,SBF,100
259318.000,2268,2,IP11,1,5000.000000,370039,369983,1,SBF,100
259319.000,2268,2,IP10,1,5000.000000,3388998,3386110,1,SBF,100
259319.000,2268,2,IP11,1,5000.000000,372055,371999,1,SBF,100
259320.000,2268,2,IP10,1,5000.000000,3410810,3407922,1,SBF,100
259320.000,2268,2,IP11,1,5000.000000,374151,374095,1,SBF,100
259321.000,2268,2,IP10,1,5000.000000,3429102,3426214,1,SBF,100
259321.000,2268,2,IP11,1,5000.000000,376107,376051,1,SBF,100
259322.000,2268,2,IP10,1,5000.000000,3450722,3447834,1,SBF,100
259322.000,2268,2,IP11,1,5000.000000,378143,378087,1,SBF,100
259323.000,2268,2,IP10,1,5000.000000,3472282,3469394,1,SBF,100
259323.000,2268,2,IP11,1,5000.000000,380179,380123,1,SBF,100
259324.000,2268,2,IP10,1,5000.000000,3496634,3493746,1,SBF,100
259324.000,2268,2,IP11,1,5000.000000,382175,382119,1,SBF,100
259325.000,2268,2,IP10,1,5000.000000,3514122,3511234,1,SBF,100
259325.000,2268,2,IP11,1,5000.000000,384171,384115,1,SBF,100
259326.000,2268,2,IP10,1,5000.000000,3535734,3532846,1,SBF,100
259326.000,2268,2,IP11,1,5000.000000,386267,386211,1,SBF,100
259327.000,2268,2,IP10,1,5000.000000,3557442,3554554,1,SBF,100
259327.000,2268,2,IP11,1,5000.000000,388363,388307,1,SBF,100
259328.000,2268,2,IP10,1,5000.000000,3579102,3576214,1,SBF,100
259328.000,2268,2,IP11,1,5000.000000,390399,390343,1,SBF,100
259329.000,2268,2,IP10,1,5000.000000,3596638,3593750,1,SBF,100
259329.000,2268,2,IP11,1,5000.000000,392435,392379,1,SBF,100
259330.000,2268,2,IP10,1,5000.000000,3618370,3615482,1,SBF,100
259330.000,2268,2,IP11,1,5000.000000,394451,394395,1,SBF,100
259331.000,2268,2,IP10,1,5000.000000,3640754,3637866,1,SBF,100
259331.000,2268,2,IP11,1,5000.000000,396467,396411,1,SBF,100
259332.000,2268,2,IP10,1,5000.000000,3662414,3659526,1,SBF,100
259332.000,2268,2,IP11,1,5000.000000,398543,398487,1,SBF,100
259333.000,2268,2,IP10,1,5000.000000,3680062,3677174,1,SBF,100
259333.000,2268,2,IP11,1,5000.000000,400639,400583,1,SBF,100
259334.000,2268,2,IP10,1,5000.000000,3701742,3698854,1,SBF,100
259334.000,2268,2,IP11,1,5000.000000,402715,402659,1,SBF,100
259335.000,2268,2,IP10,1,5000.000000,3723298,3720410,1,SBF,100
259335.000,2268,2,IP11,1,5000.000000,404751,404695,1,SBF,100
259336.000,2268,2,IP10,1,5000.000000,3744830,3741942,1,SBF,100
259336.000,2268,2,IP11,1,5000.000000,406767,406711,1,SBF,100
259337.000,2268,2,IP10,1,5000.000000,3762350,3759462,1,SBF,100
259337.000,2268,2,IP11,1,5000.000000,408803,408747,1,SBF,100
259338.000,2268,2,IP10,1,5000.000000,3783894,3781006,1,SBF,100
259338.000,2268,2,IP11,1,5000.000000,410819,410763,1,SBF,100
259339.000,2268,2,IP10,1,5000.000000,3805570,3802682,1,SBF,100
259339.000,2268,2,IP11,1,5000.000000,412895,412839,1,SBF,100
259340.000,2268,2,IP10,1,5000.000000,3827386,3824498,1,SBF,100
259340.000,2268,2,IP11,1,5000.000000,414931,414875,1,SBF,100
259341.000,2268,2,IP10,1,5000.000000,3845922,3843034,1,SBF,100
259341.000,2268,2,IP11,1,5000.000000,416967,416911,1,SBF,100
259342.000,2268,2,IP10,1,5000.000000,3867502,3864614,1,SBF,100
259342.000,2268,2,IP11,1,5000.000000,419023,418967,1,SBF,100
259343.000,2268,2,IP10,1,5000.000000,3889062,3886174,1,SBF,100
259343.000,2268,2,IP11,1,5000.000000,421059,421003,1,SBF,100
259344.000,2268,2,IP10,1,5000.000000,3910958,3908070,1,SBF,100
259344.000,2268,2,IP11,1,5000.000000,423155,423099,1,SBF,100
259345.000,2268,2,IP10,1,5000.000000,3928626,3925738,1,SBF,100
259345.000,2268,2,IP11,1,5000.000000,425271,425215,1,SBF,100
259346.000,2268,2,IP10,1,5000.000000,3950342,3947454,1,SBF,100
259346.000,2268,2,IP11,1,5000.000000,427367,427311,1,SBF,100
259347.000,2268,2,IP10,1,5000.000000,3972062,3969174,1,SBF,100
259347.000,2268,2,IP11,1,5000.000000,429483,429427,1,SBF,100
259348.000,2268,2,IP10,1,5000.000000,3993758,3990870,1,SBF,100
259348.000,2268,2,IP11,1,5000.000000,431579,431523,1,SBF,100
259349.000,2268,2,IP10,1,5000.000000,4011382,4008494,1,SBF,100
259349.000,2268,2,IP11,1,5000.000000,433647,433591,1,SBF,100
259350.000,2268,2,IP10,1,5000.000000,4033294,4030406,1,SBF,100
259350.000,2268,2,IP11,1,5000.000000,435775,435719,1,SBF,100
259351.000,2268,2,IP10,1,5000.000000,4056490,4053602,1,SBF,100
259351.000,2268,2,IP11,1,5000.000000,437843,437787,1,SBF,100
259352.000,2268,2,IP10,1,5000.000000,4078230,4075342,1,SBF,100
259352.000,2268,2,IP11,1,5000.000000,439951,439895,1,SBF,100
259353.000,2268,2,IP10,1,5000.000000,4095866,4092978,1,SBF,100
259353.000,2268,2,IP11,1,5000.000000,442039,441983,1,SBF,100
259354.000,2268,2,IP10,1,5000.000000,4120874,4117474,1,SBF,100
259354.000,2268,2,IP11,1,5000.000000,444127,444071,1,SBF,100
259355.000,2268,2,IP10,1,5000.000000,4142538,4139138,1,SBF,100
259355.000,2268,2,IP11,1,5000.000000,446215,446159,1,SBF,100
259356.000,2268,2,IP10,1,5000.000000,4164210,4160810,1,SBF,100
259356.000,2268,2,IP11,1,5000.000000,448303,448247,1,SBF,100
259357.000,2268,2,IP10,1,5000.000000,4182014,4178614,1,SBF,100
259357.000,2268,2,IP11,1,5000.000000,450407,450351,1,SBF,100
259358.000,2268,2,IP10,1,5000.000000,4203922,4200522,1,SBF,100
259358.000,2268,2,IP11,1,5000.000000,452575,452519,1,SBF,100
259359.000,2268,2,IP10,1,5000.000000,4225714,4222314,1,SBF,100
259359.000,2268,2,IP11,1,5000.000000,454703,454647,1,SBF,100
259360.000,2268,2,IP10,1,5000.000000,4247686,4244286,1,SBF,100
259360.000,2268,2,IP11,1,5000.000000,456811,456755,1,SBF,100
259361.000,2268,2,IP10,1,5000.000000,4266562,4263162,1,SBF,100
259361.000,2268,2,IP11,1,5000.000000,458919,458863,1,SBF,100
259362.000,2268,2,IP10,1,5000.000000,4288362,4284962,1,SBF,100
259362.000,2268,2,IP11,1,5000.000000,461027,460971,1,SBF,100
259363.000,2268,2,IP10,1,5000.000000,4310222,4306822,1,SBF,100
259363.000,2268,2,IP11,1,5000.000000,463175,463119,1,SBF,100
259364.000,2268,2,IP10,1,5000.000000,4332406,4329006,1,SBF,100
259364.000,2268,2,IP11,1,5000.000000,465355,465299,1,SBF,100
259365.000,2268,2,IP10,1,5000.000000,4350174,4346774,1,SBF,100
259365.000,2268,2,IP11,1,5000.000000,467515,467459,1,SBF,100
259366.000,2268,2,IP10,1,5000.000000,4371986,4368586,1,SBF,100
259366.000,2268,2,IP11,1,5000.000000,469695,469639,1,SBF,100
259367.000,2268,2,IP10,1,5000.000000,4393798,4390398,1,SBF,100
259367.000,2268,2,IP11,1,5000.000000,471855,471799,1,SBF,100
259368.000,2268,2,IP10,1,5000.000000,4415618,4412218,1,SBF,100
259368.000,2268,2,IP11,1,5000.000000,474035,473979,1,SBF,100
259369.000,2268,2,IP10,1,5000.000000,4433786,4430386,1,SBF,100
259369.000,2268,2,IP11,1,5000.000000,476275,476219,1,SBF,100
259370.000,2268,2,IP10,1,5000.000000,4455998,4452598,1,SBF,100
259370.000,2268,2,IP11,1,5000.000000,478455,478399,1,SBF,100
259371.000,2268,2,IP10,1,5000.000000,4478618,4475218,1,SBF,100
259371.000,2268,2,IP11,1,5000.000000,480655,480599,1,SBF,100
259372.000,2268,2,IP10,1,5000.000000,4500402,4497002,1,SBF,100
259372.000,2268,2,IP11,1,5000.000000,482815,482759,1,SBF,100
259373.000,2268,2,IP10,1,5000.000000,4518138,4514738,1,SBF,100
259373.000,2268,2,IP11,1,5000.000000,484955,484899,1,SBF,100
259374.000,2268,2,IP10,1,5000.000000,4540222,4536822,1,SBF,100
259374.000,2268,2,IP11,1,5000.000000,487135,487079,1,SBF,100
259375.000,2268,2,IP10,1,5000.000000,4562262,4558862,1,SBF,100
259375.000,2268,2,IP11,1,5000.000000,489355,489299,1,SBF,100
259376.000,2268,2,IP10,1,5000.000000,4584406,4581006,1,SBF,100
259376.000,2268,2,IP11,1,5000.000000,491515,491459,1,SBF,100
259377.000,2268,2,IP10,1,5000.000000,4602258,4598858,1,SBF,100
259377.000,2268,2,IP11,1,5000.000000,493715,493659,1,SBF,100
259378.000,2268,2,IP10,1,5000.000000,4624122,4620722,1,SBF,100
259378.000,2268,2,IP11,1,5000.000000,495915,495859,1,SBF,100
259379.000,2268,2,IP10,1,5000.000000,4645938,4642538,1,SBF,100
259379.000,2268,2,IP11,1,5000.000000,498095,498039,1,SBF,100
259380.000,2268,2,IP10,1,5000.000000,4667950,4664550,1,SBF,100
259380.000,2268,2,IP11,1,5000.000000,500255,500199,1,SBF,100
259381.000,2268,2,IP10,1,5000.000000,4686722,4683322,1,SBF,100
259381.000,2268,2,IP11,1,5000.000000,502455,502399,1,SBF,100
259382.000,2268,2,IP10,1,5000.000000,4708730,4705330,1,SBF,100
259382.000,2268,2,IP11,1,5000.000000,504655,504599,1,SBF,100
259383.000,2268,2,IP10,1,5000.000000,4730506,4727106,1,SBF,100
259383.000,2268,2,IP11,1,5000.000000,506795,506739,1,SBF,100
259384.000,2268,2,IP10,1,5000.000000,4755698,4752298,1,SBF,100
259384.000,2268,2,IP11,1,5000.000000,508995,508939,1,SBF,100
259385.000,2268,2,IP10,1,5000.000000,4773510,4770110,1,SBF,100
259385.000,2268,2,IP11,1,5000.000000,511195,511139,1,SBF,100
259386.000,2268,2,IP10,1,5000.000000,4795302,4791902,1,SBF,100
259386.000,2268,2,IP11,1,5000.000000,513335,513279,1,SBF,100
259387.000,2268,2,IP10,1,5000.000000,4817322,4813922,1,SBF,100
259387.000,2268,2,IP11,1,5000.000000,515495,515439,1,SBF,100
259388.000,2268,2,IP10,1,5000.000000,4839362,4835962,1,SBF,100
259388.000,2268,2,IP11,1,5000.000000,517675,517619,1,SBF,100
259389.000,2268,2,IP10,1,5000.000000,4857158,4853758,1,SBF,100
259389.000,2268,2,IP11,1,5000.000000,519855,519799,1,SBF,100
259390.000,2268,2,IP10,1,5000.000000,4879198,4875798,1,SBF,100
259390.000,2268,2,IP11,1,5000.000000,522035,521979,1,SBF,100
259391.000,2268,2,IP10,1,5000.000000,4901894,4898494,1,SBF,100
259391.000,2268,2,IP11,1,5000.000000,524175,524119,1,SBF,100
259392.000,2268,2,IP10,1,5000.000000,4923830,4920430,1,SBF,100
259392.000,2268,2,IP11,1,5000.000000,526415,526359,1,SBF,100
259393.000,2268,2,IP10,1,5000.000000,4942002,4938602,1,SBF,100
259393.000,2268,2,IP11,1,5000.000000,528655,528599,1,SBF,100
259394.000,2268,2,IP10,1,5000.000000,4964034,4960634,1,SBF,100
259394.000,2268,2,IP11,1,5000.000000,530875,530819,1,SBF,100
259395.000,2268,2,IP10,1,5000.000000,4985894,4982494,1,SBF,100
259395.000,2268,2,IP11,1,5000.000000,533075,533019,1,SBF,100
259396.000,2268,2,IP10,1,5000.000000,5007718,5004318,1,SBF,100
259396.000,2268,2,IP11,1,5000.000000,535255,535199,1,SBF,100
259397.000,2268,2,IP10,1,5000.000000,5025462,5022062,1,SBF,100
259397.000,2268,2,IP11,1,5000.000000,537395,537339,1,SBF,100
259398.000,2268,2,IP10,1,5000.000000,5047258,5043858,1,SBF,100
259398.000,2268,2,IP11,1,5000.000000,539555,539499,1,SBF,100
259399.000,2268,2,IP10,1,5000.000000,5069238,5065838,1,SBF,100
259399.000,2268,2,IP11,1,5000.000000,541715,541659,1,SBF,100
259400.000,2268,2,IP10,1,5000.000000,5091454,5088054,1,SBF,100
259400.000,2268,2,IP11,1,5000.000000,543895,543839,1,SBF,100
259401.000,2268,2,IP10,1,5000.000000,5110406,5107006,1,SBF,100
259401.000,2268,2,IP11,1,5000.000000,546075,546019,1,SBF,100
